City Code,Name,State,Year,Total Population,Attended Population (water),Water Length,Water Volume Produced,Water Volume Consumed,Attended Population (sewer),Sewer Length,Sewer Volume,Percent Served,Served Population
350395,Aspásia,SP,2017,1842,1582.0,9.88,103.99,86.45,1582.0,9.21,86.45,0.8588490770901195,1582.0
350395,Aspásia,SP,2016,1845,1557.0,9.88,96.28,82.4,1557.0,9.21,82.4,0.8439024390243902,1557.0
350395,Aspásia,SP,2015,1848,1532.0,9.88,92.07,78.09,1535.0,9.21,66.65,0.829004329004329,1532.0
350395,Aspásia,SP,2014,1851,1336.0,9.25,96.26,82.1,1333.0,8.71,69.64,0.7217720151269584,1336.0
350395,Aspásia,SP,2013,1854,1393.0,9.25,90.91,80.95,1390.0,8.71,64.65,0.7513484358144552,1393.0
350395,Aspásia,SP,2012,1802,1354.0,9.26,95.88,80.04,1351.0,8.71,63.79,0.7513873473917869,1354.0
350395,Aspásia,SP,2011,1806,1338.0,8.74,92.95,73.18,1335.0,8.08,58.32,0.7408637873754153,1338.0
350395,Aspásia,SP,2010,1809,1337.0,8.74,87.5,74.5,1331.0,8.07,59.3,0.7390823659480376,1337.0
350395,Aspásia,SP,2009,1826,1306.0,8.74,84.91,66.57,1301.0,8.07,53.11,0.7152245345016429,1306.0
350395,Aspásia,SP,2008,1831,1309.0,8.24,75.87,66.58,1303.0,8.07,52.92,0.7149098853085746,1309.0
350395,Aspásia,SP,2007,1790,1304.0,8.2,81.34,64.0,1292.0,8.07,50.78,0.7284916201117319,1304.0
350395,Aspásia,SP,2006,1789,1282.0,8.2,75.32,62.21,1270.0,8.07,49.4,0.7166014533258804,1282.0
350400,Assis,SP,2020,105087,104992.0,498.14,8008.3,6545.46,105087.0,402.98,6445.33,0.9990959871344696,104992.0
350400,Assis,SP,2019,104386,104310.0,498.14,8060.89,6367.79,104386.0,402.98,6320.21,0.9992719330178377,104310.0
350400,Assis,SP,2018,103666,103650.0,484.47,7984.55,6145.4,103666.0,393.96,6118.6,0.9998456581714352,103650.0
350400,Assis,SP,2017,102924,100681.0,441.66,8210.82,6041.7,100593.0,385.49,5999.23,0.9782072208619953,100681.0
350400,Assis,SP,2016,102268,99477.0,432.38,8174.96,5961.57,99196.0,382.15,5919.74,0.9727089607697422,99477.0
350400,Assis,SP,2015,101597,98595.0,422.86,7843.99,5798.05,98280.0,379.33,4853.91,0.9704518834217546,98595.0
350400,Assis,SP,2014,100911,96641.0,404.06,8224.84,6262.57,96509.0,364.33,5183.55,0.9576854852295588,96641.0
350400,Assis,SP,2013,100204,97929.0,395.21,8070.22,6145.5,97378.0,355.48,4886.79,0.9772963155163467,97929.0
350400,Assis,SP,2012,96336,94149.0,391.84,7862.56,6007.61,93624.0,352.94,4777.49,0.9772982062780269,94149.0
350400,Assis,SP,2011,95750,93481.0,390.91,7531.19,5788.09,92991.0,352.14,4596.46,0.9763028720626632,93481.0
350400,Assis,SP,2010,95144,91473.0,389.75,7557.6,5907.2,91167.0,350.89,4703.2,0.9614163793828302,91473.0
350400,Assis,SP,2009,98715,89487.0,388.65,7446.05,5500.11,89420.0,348.57,4352.07,0.9065187661449627,89487.0
350400,Assis,SP,2008,97725,88698.0,386.9,7571.47,5480.44,88415.0,347.76,4333.75,0.9076285495011512,88698.0
350400,Assis,SP,2007,92965,87619.0,385.98,7421.26,5429.4,87380.0,346.67,4303.07,0.9424944871725919,87619.0
350400,Assis,SP,2006,95703,87094.0,384.99,7280.0,5387.11,86992.0,345.84,4270.14,0.9100446172011327,87094.0
350400,Assis,SP,2005,94415,86740.0,379.6,7421.91,5200.34,86612.0,342.26,4119.56,0.9187099507493512,86740.0
350410,Atibaia,SP,2020,144088,128186.0,605.26,14784.29,7916.52,104356.0,420.42,8205.59,0.8896368885680973,128186.0
350410,Atibaia,SP,2019,142761,126036.0,604.74,13914.24,7248.31,102595.0,404.7,9735.37,0.8828461554626263,126036.0
350410,Atibaia,SP,2018,141398,124413.0,603.47,13093.66,7137.66,90709.0,260.23,5133.35,0.8798780746545213,124413.0
350410,Atibaia,SP,2017,139683,122514.0,404.02,12404.63,6701.45,82226.0,236.26,4942.79,0.8770859732394064,122514.0
350410,Atibaia,SP,2016,138449,115502.0,403.41,11678.25,5653.57,63373.0,222.86,5034.89,0.8342566576862238,115502.0
350410,Atibaia,SP,2015,137187,113369.0,397.27,11817.88,5171.48,62359.0,210.83,3692.78,0.8263829663160503,113369.0
350410,Atibaia,SP,2014,135895,122843.0,391.0,13021.47,5946.35,75817.0,198.5,5054.4,0.9039552595754075,122843.0
350410,Atibaia,SP,2013,134567,120641.0,382.0,14393.0,6197.78,74846.0,198.0,4041.0,0.8965125179278723,120641.0
350410,Atibaia,SP,2012,128914,115573.0,381.0,13558.84,6265.69,72277.0,198.0,3441.37,0.8965124036179158,115573.0
350410,Atibaia,SP,2011,127778,110939.0,377.0,12702.0,6145.0,69575.0,198.0,3330.0,0.8682167509273897,110939.0
350410,Atibaia,SP,2010,126603,106780.0,374.0,12019.0,5713.0,67374.0,191.0,3257.0,0.843423931502413,106780.0
350410,Atibaia,SP,2009,126757,104535.0,371.0,11174.0,5870.0,68058.0,190.0,3252.0,0.8246881829011415,104535.0
350410,Atibaia,SP,2008,125418,100332.0,368.93,9773.95,5888.84,64160.0,189.4,3155.54,0.7999808639908147,100332.0
350410,Atibaia,SP,2007,119166,102280.0,360.1,10152.38,6542.95,67433.0,189.2,4275.81,0.8582985079636809,102280.0
350410,Atibaia,SP,2006,129751,103361.0,359.1,10396.8,5931.5,64790.0,189.0,4278.3,0.7966104307481252,103361.0
350410,Atibaia,SP,2005,126940,101084.0,358.4,9928.8,5589.3,69727.0,188.8,3800.8,0.7963132188435481,101084.0
350420,Auriflama,SP,2020,15253,14820.0,75.37,1024.15,888.23,14597.0,61.4,864.19,0.9716121418737298,14820.0
350420,Auriflama,SP,2019,15189,14472.0,75.37,1005.95,854.13,14278.0,61.4,837.32,0.9527947857001777,14472.0
350420,Auriflama,SP,2018,15123,14422.0,66.29,976.13,849.17,14150.0,49.68,801.09,0.9536467632083582,14422.0
350420,Auriflama,SP,2017,15085,14266.0,66.29,1001.16,851.57,13927.0,49.68,800.38,0.945707656612529,14266.0
350420,Auriflama,SP,2016,15024,14216.0,66.28,996.96,835.23,13858.0,49.68,786.6,0.9462193823216187,14216.0
350420,Auriflama,SP,2015,14961,14217.0,66.28,979.45,817.01,13799.0,49.68,660.84,0.9502707038299579,14217.0
350420,Auriflama,SP,2014,14897,14184.0,66.28,1001.38,871.21,13342.0,49.68,700.55,0.9521380143653084,14184.0
350420,Auriflama,SP,2013,14831,13581.0,61.23,1002.95,874.32,13113.0,44.3,676.2,0.915717079091093,13581.0
350420,Auriflama,SP,2012,14307,13697.0,61.24,981.17,828.27,13320.0,44.29,639.34,0.9573635283427693,13697.0
350420,Auriflama,SP,2011,14255,13391.0,61.24,959.51,850.42,12991.0,44.3,651.38,0.939389687828832,13391.0
350420,Auriflama,SP,2010,14202,13379.0,61.23,944.3,790.1,12968.0,44.3,608.2,0.9420504154344459,13379.0
350420,Auriflama,SP,2009,14366,13360.0,61.2,879.74,739.83,12927.0,44.22,569.23,0.9299735486565502,13360.0
350420,Auriflama,SP,2008,14298,13147.0,58.08,908.06,731.59,12661.0,43.96,561.37,0.919499230661631,13147.0
350420,Auriflama,SP,2007,13760,12969.0,58.08,855.08,715.4,12499.0,43.85,547.46,0.942514534883721,12969.0
350420,Auriflama,SP,2006,14066,12933.0,58.06,852.45,686.67,12405.0,43.75,522.77,0.919451158822693,12933.0
350420,Auriflama,SP,2005,13982,12927.0,58.06,831.5,663.83,12333.0,43.75,503.45,0.9245458446574166,12927.0
350430,Avaí,SP,2020,5436,3425.0,19.68,248.62,212.26,3335.0,13.47,203.66,0.6300588668138337,3425.0
350430,Avaí,SP,2019,5403,3372.0,19.68,246.37,205.13,3288.0,13.47,199.55,0.6240977234869517,3372.0
350430,Avaí,SP,2018,5369,3354.0,19.68,236.57,196.76,3275.0,13.47,192.81,0.6246973365617433,3354.0
350430,Avaí,SP,2017,5337,3301.0,19.68,227.18,192.22,3225.0,13.47,189.39,0.6185122728124415,3301.0
350430,Avaí,SP,2016,5306,3264.0,19.68,231.5,192.96,3180.0,13.46,190.07,0.6151526573690163,3264.0
350430,Avaí,SP,2015,5275,3227.0,19.68,223.28,192.78,3145.0,13.46,156.57,0.6117535545023697,3227.0
350430,Avaí,SP,2014,5243,3558.0,19.55,248.06,205.04,3449.0,13.46,166.07,0.6786191111958803,3558.0
350430,Avaí,SP,2013,5210,3352.0,19.55,239.5,198.07,3234.0,13.46,153.08,0.6433781190019194,3352.0
350430,Avaí,SP,2012,5014,3226.0,19.56,245.07,194.47,3112.0,13.46,149.79,0.6433984842441165,3226.0
350430,Avaí,SP,2011,4987,3207.0,19.56,236.83,199.89,3095.0,13.47,152.78,0.6430719871666333,3207.0
350430,Avaí,SP,2010,4959,3156.0,19.51,213.3,173.2,3061.0,13.46,143.9,0.6364186327888687,3156.0
350430,Avaí,SP,2009,5170,2829.0,19.51,201.57,169.22,2691.0,13.46,127.08,0.5471953578336557,2829.0
350430,Avaí,SP,2008,5121,2867.0,19.51,204.72,171.89,2708.0,13.46,128.83,0.5598515914860379,2867.0
350430,Avaí,SP,2007,4877,2867.0,19.24,205.26,171.02,2720.0,13.44,128.11,0.5878613901988927,2867.0
350430,Avaí,SP,2006,4561,2846.0,19.23,198.64,162.17,2677.0,13.44,121.22,0.623985967989476,2846.0
350430,Avaí,SP,2005,4566,2805.0,19.23,185.43,157.72,2634.0,13.44,117.28,0.614323258869908,2805.0
350440,Avanhandava,SP,2020,13859,13859.0,53.0,977.0,782.0,13859.0,53.0,625.6,1.0,13859.0
350440,Avanhandava,SP,2019,13649,11541.0,47.0,950.0,605.0,11541.0,53.0,489.0,0.8455564510220529,11541.0
350440,Avanhandava,SP,2018,13433,11358.0,45.0,948.7,603.2,11358.0,52.0,482.56,0.8455296657485297,11358.0
350440,Avanhandava,SP,2017,13112,11087.0,40.0,1003.4,615.1,11087.0,46.0,508.5,0.8455613178767541,11087.0
350440,Avanhandava,SP,2016,12918,10923.0,38.0,1063.5,541.2,10923.0,44.2,508.0,0.8455643288434742,10923.0
350440,Avanhandava,SP,2015,12719,10754.0,38.0,1036.3,500.76,10754.0,44.2,495.0,0.8455067222265902,10754.0
350440,Avanhandava,SP,2014,12516,10583.0,37.0,1218.7,555.4,10583.0,43.2,515.13,0.845557686161713,10583.0
350440,Avanhandava,SP,2013,12307,10406.0,37.0,1082.2,571.8,10406.0,43.0,457.44,0.8455350613472008,10406.0
350440,Avanhandava,SP,2012,11685,9880.0,37.0,1049.3,584.9,9880.0,43.0,467.92,0.8455284552845529,9880.0
350440,Avanhandava,SP,2011,11501,9724.0,43.0,1114.6,559.95,9724.0,43.0,447.96,0.8454916963742283,9724.0
350440,Avanhandava,SP,2010,11310,9583.0,43.0,976.0,549.0,9583.0,43.0,439.2,0.8473032714412024,9583.0
350440,Avanhandava,SP,2009,12112,10128.0,43.0,945.0,525.0,10128.0,43.0,525.0,0.8361955085865258,10128.0
350450,Avaré,SP,2020,91232,91232.0,421.42,7286.92,5236.04,89572.0,344.91,5171.74,1.0,91232.0
350450,Avaré,SP,2019,90655,90413.0,421.2,7122.39,5109.56,87426.0,343.31,5049.85,0.9973305388561028,90413.0
350450,Avaré,SP,2018,90063,89262.0,380.92,7445.68,4884.63,86261.0,349.77,4880.04,0.9911062256420505,89262.0
350450,Avaré,SP,2017,89479,89087.0,380.52,7116.54,4888.33,86026.0,349.11,4874.56,0.9956190838073739,89087.0
350450,Avaré,SP,2016,88938,86283.0,379.29,7032.5,4823.36,83086.0,348.64,4814.16,0.9701477433717871,86283.0
350450,Avaré,SP,2015,88385,85333.0,378.54,6726.1,4679.03,81720.0,347.92,3909.72,0.9654692538326639,85333.0
350450,Avaré,SP,2014,87820,84068.0,377.88,7045.8,4964.55,81657.0,347.31,4133.45,0.9572762468685948,84068.0
350450,Avaré,SP,2013,87238,83511.0,376.99,6130.99,4848.32,79093.0,346.73,3846.84,0.9572777917879823,83511.0
350450,Avaré,SP,2012,83910,79941.0,375.04,5797.87,4621.68,76076.0,344.39,3690.12,0.9526993207007508,79941.0
350450,Avaré,SP,2011,83430,79487.0,367.78,6483.82,4609.51,75642.0,337.06,3674.61,0.9527388229653602,79487.0
350450,Avaré,SP,2010,82934,77788.0,367.77,6213.3,4343.5,73853.0,337.05,3458.7,0.9379506595606145,77788.0
350450,Avaré,SP,2009,84416,75393.0,367.2,5722.13,4118.63,71803.0,336.77,3281.57,0.893112680060652,75393.0
350450,Avaré,SP,2008,83744,74659.0,366.8,5825.48,4016.71,71201.0,336.76,3199.31,0.8915146159724876,74659.0
350450,Avaré,SP,2007,80026,73916.0,357.94,5769.88,4064.15,70570.0,328.91,3185.24,0.9236498138105116,73916.0
350450,Avaré,SP,2006,87833,73138.0,357.13,5725.84,4043.76,69908.0,328.33,3072.01,0.8326938622157959,73138.0
350450,Avaré,SP,2005,86102,70630.0,356.77,5564.94,3850.91,69294.0,328.11,3008.42,0.820306148521521,70630.0
350460,Bady Bassitt,SP,2020,17761,16613.0,161.33,1545.17,1545.17,16414.0,161.33,796.73,0.9353639997747875,16613.0
350460,Bady Bassitt,SP,2019,17502,16371.0,146.66,905.37,905.37,16176.0,146.66,724.3,0.9353788138498458,16371.0
350460,Bady Bassitt,SP,2017,16843,15754.0,146.66,905.37,905.37,15123.0,146.66,724.3,0.9353440598468207,15754.0
350460,Bady Bassitt,SP,2016,16604,15531.0,130.02,813.96,813.96,14909.0,130.02,651.16,0.9353770175861238,15531.0
350460,Bady Bassitt,SP,2015,16359,15301.0,122.04,828.06,828.06,14688.0,122.04,662.44,0.935326120178495,15301.0
350460,Bady Bassitt,SP,2014,16109,15068.0,111.79,1428.98,1428.98,14470.0,107.5,1142.97,0.9353777391520268,15068.0
350460,Bady Bassitt,SP,2013,15851,14826.0,107.0,1003.48,1003.48,14233.0,86.0,802.78,0.9353353100750741,14826.0
350460,Bady Bassitt,SP,2012,15065,13659.0,86.0,821.18,821.18,13112.0,79.0,585.79,0.9066710919349485,13659.0
350460,Bady Bassitt,SP,2011,14838,14678.0,75.5,897.0,897.0,13821.0,75.5,697.4,0.9892168755897022,14678.0
350460,Bady Bassitt,SP,2010,14603,14603.0,73.0,851.0,851.0,13659.0,73.0,680.8,1.0,14603.0
350460,Bady Bassitt,SP,2009,14127,14127.0,53.0,797.0,756.0,14127.0,69.0,685.0,1.0,14127.0
350460,Bady Bassitt,SP,2008,13898,13898.0,46.0,749.14,711.68,12911.0,46.0,561.43,1.0,13898.0
350470,Balbinos,SP,2020,5934,1909.0,10.03,117.84,101.55,1898.0,8.3,87.96,0.32170542635658916,1909.0
350470,Balbinos,SP,2019,5735,1845.0,7.84,98.0,80.47,1834.0,7.94,80.47,0.3217088055797733,1845.0
350470,Balbinos,SP,2018,5532,1780.0,7.84,100.65,83.85,1769.0,7.94,83.28,0.32176428054953,1780.0
350470,Balbinos,SP,2017,5188,4742.0,7.84,153.36,136.53,1582.0,7.94,85.01,0.9140323824209715,4742.0
350470,Balbinos,SP,2016,5006,4575.0,7.83,159.77,143.07,1527.0,7.93,85.47,0.9139033160207751,4575.0
350470,Balbinos,SP,2015,4819,4404.0,7.83,170.26,152.96,1304.0,7.93,69.26,0.9138825482465242,4404.0
350470,Balbinos,SP,2014,4629,4489.0,7.83,221.21,204.09,1489.0,7.93,74.46,0.9697558868006049,4489.0
350470,Balbinos,SP,2013,4433,4014.0,7.83,170.86,151.85,1484.0,7.93,65.67,0.9054816151590345,4014.0
350470,Balbinos,SP,2012,4063,1338.0,7.84,155.32,138.34,1327.0,7.93,64.08,0.3293133152842727,1338.0
350470,Balbinos,SP,2011,3886,1234.0,7.84,157.44,129.34,1226.0,7.94,59.11,0.3175501801338137,1234.0
350470,Balbinos,SP,2010,3702,1230.0,7.83,154.6,127.2,1220.0,7.93,60.8,0.33225283630470015,1230.0
350470,Balbinos,SP,2009,4697,1258.0,7.83,145.93,124.7,1245.0,7.93,57.67,0.2678305301256121,1258.0
350470,Balbinos,SP,2008,4385,1254.0,7.83,106.76,80.02,1243.0,7.93,49.75,0.28597491448118584,1254.0
350470,Balbinos,SP,2007,3619,1250.0,7.83,89.52,67.21,1185.0,7.93,49.64,0.34539928156949434,1250.0
350470,Balbinos,SP,2006,1381,1253.0,7.73,96.18,65.41,1143.0,6.91,48.12,0.9073135409123824,1253.0
350480,Bálsamo,SP,2020,9139,9139.0,60.0,860.0,658.0,9139.0,55.0,655.0,1.0,9139.0
350480,Bálsamo,SP,2019,9068,9068.0,60.0,816.0,655.0,9068.0,55.0,652.08,1.0,9068.0
350480,Bálsamo,SP,2018,8994,8994.0,60.0,769.0,629.89,8994.0,55.0,508.78,1.0,8994.0
350480,Bálsamo,SP,2017,8908,8908.0,60.0,850.0,759.25,8908.0,55.0,536.0,1.0,8908.0
350480,Bálsamo,SP,2016,8841,8841.0,60.0,645.68,592.68,8841.0,55.0,516.54,1.0,8841.0
350480,Bálsamo,SP,2015,8773,8773.0,60.0,648.58,587.3,8773.0,55.0,518.86,1.0,8773.0
350480,Bálsamo,SP,2014,8703,8703.0,50.0,622.99,575.45,8703.0,50.0,436.09,1.0,8703.0
350480,Bálsamo,SP,2013,8631,8631.0,50.0,674.84,540.84,8631.0,50.0,466.07,1.0,8631.0
350480,Bálsamo,SP,2011,8223,8223.0,27.27,860.0,688.0,8223.0,27.27,554.4,1.0,8223.0
350490,Bananal,SP,2020,10993,8714.0,42.53,593.97,465.1,8249.0,19.98,411.27,0.7926862548894751,8714.0
350490,Bananal,SP,2019,10945,8512.0,42.26,515.27,453.34,8075.0,18.55,397.94,0.7777067153951576,8512.0
350490,Bananal,SP,2018,10896,8456.0,41.39,573.21,436.27,8011.0,18.43,380.77,0.776064610866373,8456.0
350490,Bananal,SP,2017,10867,8448.0,40.77,541.02,446.69,7800.0,17.1,381.65,0.7773994662740407,8448.0
350490,Bananal,SP,2016,10821,8359.0,40.77,586.0,443.73,7623.0,18.0,378.91,0.7724794381295629,8359.0
350490,Bananal,SP,2015,10775,8131.0,40.77,548.96,439.14,7498.0,18.0,329.74,0.7546171693735498,8131.0
350490,Bananal,SP,2014,10728,8474.0,39.65,544.36,475.12,7465.0,17.41,352.1,0.7898956002982849,8474.0
350490,Bananal,SP,2013,10680,8649.0,39.31,593.14,445.84,7967.0,17.41,322.21,0.8098314606741573,8649.0
350490,Bananal,SP,2012,10301,8342.0,39.32,542.42,446.0,7684.0,17.4,323.85,0.8098242889039899,8342.0
350490,Bananal,SP,2011,10263,8311.0,39.32,565.76,457.38,7656.0,17.41,330.42,0.8098022020851603,8311.0
350490,Bananal,SP,2010,10223,8372.0,37.29,617.7,447.1,7616.0,16.05,320.5,0.8189376895236232,8372.0
350490,Bananal,SP,2009,10822,8593.0,37.16,544.8,426.5,7772.0,15.98,308.34,0.7940306782480133,8593.0
350490,Bananal,SP,2008,10727,8605.0,36.24,532.3,401.55,7860.0,15.98,291.02,0.8021814113918151,8605.0
350490,Bananal,SP,2007,10233,8309.0,36.24,608.51,406.89,7542.0,15.98,293.46,0.8119808462816378,8309.0
350490,Bananal,SP,2006,10185,8249.0,36.11,506.13,397.24,7510.0,15.98,287.39,0.8099165439371625,8249.0
350490,Bananal,SP,2005,10113,8219.0,35.19,526.3,391.0,7495.0,15.57,281.54,0.8127163057450806,8219.0
350500,Barão de Antonina,SP,2020,3498,2720.0,20.79,177.49,133.34,2220.0,20.99,124.35,0.7775871926815323,2720.0
350500,Barão de Antonina,SP,2019,3469,2685.0,20.56,186.85,130.31,2137.0,20.63,118.94,0.7739982703949265,2685.0
350500,Barão de Antonina,SP,2018,3441,2594.0,17.74,195.55,131.02,1988.0,8.59,101.42,0.7538506248183667,2594.0
350500,Barão de Antonina,SP,2017,3406,2564.0,17.74,183.39,124.43,1953.0,8.59,98.32,0.7527891955372872,2564.0
350500,Barão de Antonina,SP,2016,3380,2484.0,17.74,189.92,121.87,1910.0,8.59,96.97,0.7349112426035503,2484.0
350500,Barão de Antonina,SP,2015,3353,2471.0,17.74,178.74,120.78,1875.0,8.59,78.39,0.7369519832985386,2471.0
350500,Barão de Antonina,SP,2014,3326,2397.0,17.74,173.96,124.77,1956.0,8.59,79.68,0.7206855081178593,2397.0
350500,Barão de Antonina,SP,2013,3297,2365.0,17.74,175.35,120.65,1753.0,8.59,70.51,0.7173187746436154,2365.0
350500,Barão de Antonina,SP,2012,3165,2494.0,17.74,185.11,111.63,1769.0,8.58,64.4,0.7879936808846761,2494.0
350500,Barão de Antonina,SP,2011,3141,2405.0,17.74,185.39,113.19,1710.0,8.59,64.62,0.7656797198344476,2405.0
350500,Barão de Antonina,SP,2010,3116,2320.0,17.74,135.8,102.2,1634.0,8.59,58.4,0.7445442875481386,2320.0
350500,Barão de Antonina,SP,2009,2835,2320.0,17.36,151.91,97.91,1635.0,8.28,56.05,0.818342151675485,2320.0
350500,Barão de Antonina,SP,2008,2833,2276.0,17.36,134.37,93.09,1629.0,8.28,53.67,0.8033886339569362,2276.0
350500,Barão de Antonina,SP,2007,2751,2208.0,17.36,162.48,94.03,1564.0,8.28,53.23,0.8026172300981461,2208.0
350500,Barão de Antonina,SP,2006,2621,2199.0,17.35,143.8,90.85,1539.0,8.27,51.17,0.8389927508584509,2199.0
350510,Barbosa,SP,2020,7468,7468.0,55.0,352.0,312.93,7468.0,56.0,250.34,1.0,7468.0
350510,Barbosa,SP,2019,7402,7402.0,55.0,342.0,301.0,7402.0,55.0,292.0,1.0,7402.0
350510,Barbosa,SP,2018,7335,7255.0,55.0,342.0,301.0,7255.0,55.0,292.0,0.989093387866394,7255.0
350510,Barbosa,SP,2017,7251,7251.0,55.0,340.0,300.0,7251.0,55.0,290.0,1.0,7251.0
350510,Barbosa,SP,2016,7190,7190.0,49.0,339.0,290.0,7190.0,49.0,276.0,1.0,7190.0
350510,Barbosa,SP,2015,7128,7080.0,49.0,338.0,289.0,7080.0,49.0,275.0,0.9932659932659933,7080.0
350510,Barbosa,SP,2014,7064,7010.0,47.0,302.0,252.0,7010.0,47.0,252.0,0.9923556058890147,7010.0
350510,Barbosa,SP,2013,6998,6998.0,45.0,300.0,245.0,6998.0,45.0,250.0,1.0,6998.0
350510,Barbosa,SP,2012,6708,5672.0,44.0,814.0,688.0,5672.0,44.0,585.0,0.8455575432319619,5672.0
350510,Barbosa,SP,2011,6652,5625.0,44.0,798.0,685.0,5625.0,44.0,571.0,0.8456103427540589,5625.0
350510,Barbosa,SP,2010,6593,5575.0,42.0,767.0,672.0,5575.0,42.0,550.0,0.8455938116183831,5575.0
350510,Barbosa,SP,2009,6944,5453.0,42.0,767.0,652.0,5453.0,42.0,260.0,0.7852822580645161,5453.0
350520,Bariri,SP,2020,35558,35558.0,202.16,3340.4,2506.0,35558.0,202.49,2039.64,1.0,35558.0
350520,Bariri,SP,2019,35264,35264.0,200.82,3186.98,2500.0,35264.0,200.82,1946.21,1.0,35264.0
350520,Bariri,SP,2018,34961,34929.0,200.82,3308.4,2525.39,34929.0,200.82,2315.88,0.9990846943737307,34929.0
350520,Bariri,SP,2017,34602,34588.0,200.67,3236.61,2470.6,34588.0,200.61,1976.48,0.999595399109878,34588.0
350520,Bariri,SP,2016,34328,34328.0,200.67,4320.79,2262.84,34328.0,200.61,2160.39,1.0,34328.0
350520,Bariri,SP,2015,34048,34048.0,200.3,4256.26,2200.5,34048.0,200.3,2100.3,1.0,34048.0
350520,Bariri,SP,2014,33761,32032.0,139.81,4109.9,1976.86,32032.0,137.92,1581.57,0.9487870619946092,32032.0
350520,Bariri,SP,2011,31852,31593.0,128.0,5812.0,2385.58,31593.0,125.0,2003.0,0.9918686424714304,31593.0
350520,Bariri,SP,2010,31593,31593.0,20.0,5650.2,2134.38,29975.0,18.0,1939.0,1.0,31593.0
350530,Barra Bonita,SP,2020,36126,36126.0,210.0,3728.52,2737.11,36126.0,190.0,2189.69,1.0,36126.0
350530,Barra Bonita,SP,2019,36126,36126.0,195.0,3570.97,2550.69,36126.0,178.0,1974.87,1.0,36126.0
350530,Barra Bonita,SP,2018,36127,36127.0,177.4,3817.42,2726.73,36127.0,155.0,2181.38,1.0,36127.0
350530,Barra Bonita,SP,2017,36331,36331.0,177.4,4754.73,3295.26,36331.0,155.0,2691.5,1.0,36331.0
350530,Barra Bonita,SP,2016,36326,36326.0,175.0,4754.73,3311.75,36326.0,155.0,2691.5,1.0,36326.0
350530,Barra Bonita,SP,2015,36321,36321.0,170.0,4748.85,3320.87,36321.0,152.2,2656.7,1.0,36321.0
350530,Barra Bonita,SP,2014,36315,36315.0,170.0,5051.6,3536.12,36315.0,150.0,2828.9,1.0,36315.0
350530,Barra Bonita,SP,2013,36310,35246.0,204.0,5051.6,3536.12,35246.0,200.45,2828.9,0.9706967777471771,35246.0
350530,Barra Bonita,SP,2012,35210,35210.0,204.0,5084.0,2607.0,35210.0,200.45,2230.9,1.0,35210.0
350530,Barra Bonita,SP,2011,35228,35228.0,203.5,4986.0,2553.0,35228.0,200.25,2425.0,1.0,35228.0
350530,Barra Bonita,SP,2010,35246,35246.0,203.0,4997.0,2600.0,35246.0,200.0,2480.0,1.0,35246.0
350530,Barra Bonita,SP,2009,36214,36214.0,200.0,3050.0,2510.0,36214.0,180.0,2115.0,1.0,36214.0
350530,Barra Bonita,SP,2008,36176,36176.0,200.0,3170.0,2760.0,35574.0,180.0,2042.0,1.0,36176.0
350535,Barra do Chapéu,SP,2020,5760,2433.0,31.5,155.54,119.77,1529.0,9.21,85.99,0.42239583333333336,2433.0
350535,Barra do Chapéu,SP,2019,5724,2241.0,31.07,204.76,115.71,1290.0,8.85,79.06,0.3915094339622642,2241.0
350535,Barra do Chapéu,SP,2018,5688,2201.0,30.84,170.13,113.37,1171.0,9.05,73.66,0.3869549929676512,2201.0
350535,Barra do Chapéu,SP,2017,5653,2159.0,30.84,182.28,111.89,1062.0,8.19,69.67,0.38192110383866973,2159.0
350535,Barra do Chapéu,SP,2016,5619,2164.0,30.84,155.45,109.08,1003.0,8.19,66.31,0.38512190781277805,2164.0
350535,Barra do Chapéu,SP,2015,5585,2129.0,29.58,169.47,104.39,973.0,6.99,51.29,0.3811996418979409,2129.0
350535,Barra do Chapéu,SP,2014,5550,2242.0,22.37,158.09,109.45,1178.0,6.97,48.4,0.40396396396396395,2242.0
350535,Barra do Chapéu,SP,2013,5514,2088.0,16.77,164.97,107.69,911.0,4.1,40.05,0.3786724700761698,2088.0
350535,Barra do Chapéu,SP,2012,5305,2414.0,16.78,171.97,109.28,1048.0,4.09,40.52,0.45504241281809615,2414.0
350535,Barra do Chapéu,SP,2011,5275,2400.0,16.78,148.86,99.5,1042.0,4.1,36.31,0.4549763033175355,2400.0
350535,Barra do Chapéu,SP,2010,5244,2390.0,16.77,171.5,94.7,1024.0,4.1,32.5,0.45575896262395116,2390.0
350535,Barra do Chapéu,SP,2009,5358,2258.0,16.77,145.53,91.23,883.0,4.1,31.24,0.42142590518850315,2258.0
350535,Barra do Chapéu,SP,2008,5314,2235.0,16.77,145.9,90.95,879.0,4.1,30.51,0.4205871283402333,2235.0
350535,Barra do Chapéu,SP,2007,5077,2222.0,16.77,147.13,87.17,854.0,4.1,25.32,0.4376600354540083,2222.0
350535,Barra do Chapéu,SP,2006,4794,2231.0,16.77,133.31,86.8,739.0,4.09,24.46,0.46537338339591156,2231.0
350540,Barra do Turvo,SP,2020,7632,3411.0,28.56,230.73,164.25,2785.0,17.35,152.13,0.44693396226415094,3411.0
350540,Barra do Turvo,SP,2019,7659,3286.0,28.56,212.59,163.24,2679.0,17.35,149.44,0.42903773338555945,3286.0
